x,y,z,distance
154.0270354,-27.38375191,-2216,572.0571106
154.0149531,-27.38529176,-2126,573.2665336
154.0028708,-27.38683161,-1764,574.4759567
153.9907886,-27.38837146,-1555,575.6853798
153.9787063,-27.38991131,-1212,576.8948028
153.966624,-27.39145116,-970,578.1042259
153.9545417,-27.39299101,-836,579.313649
153.9424594,-27.39453085,-771,580.523072
153.9303771,-27.3960707,-699,581.7324951
153.9182948,-27.39761055,-638,582.9419182
153.9062126,-27.3991504,-578,584.1513412
153.8941303,-27.40069025,-445,585.3607643
153.882048,-27.4022301,-393,586.5701874
153.8699657,-27.40376995,-352,587.7796104
153.8578834,-27.4053098,-309,588.9890335
153.8458011,-27.40684964,-286,590.1984566
153.8337188,-27.40838949,-256,591.4078796
153.8216365,-27.40992934,-247,592.6173027
153.8095543,-27.41146919,-234,593.8267258
153.797472,-27.41300904,-217,595.0361488
153.7853897,-27.41454889,-208,596.2455719
153.7733074,-27.41608874,-197,597.454995
153.7612251,-27.41762859,-193,598.664418
153.7491428,-27.41916843,-187,599.8738411
153.7492554,-27.41106429,-187,601.0832642
153.7535383,-27.39966213,-190,602.2926872
