x,y,z,distance
111.6700725,-34.03552338,-2335,178.1359553
111.6775081,-34.03548627,-2339,178.8210936
111.6849438,-34.03544917,-2343,179.5062319
111.6923794,-34.03541206,-2355,180.1913702
111.6998151,-34.03537495,-2363,180.8765085
111.7072507,-34.03533784,-2367,181.5616468
111.7146863,-34.03530074,-2376,182.2467851
111.722122,-34.03526363,-2380,182.9319234
111.7295576,-34.03522652,-2380,183.6170616
111.7369932,-34.03518942,-2389,184.3021999
111.7444289,-34.03515231,-2393,184.9873382
111.7518645,-34.0351152,-2402,185.6724765
111.7593001,-34.0350781,-2414,186.3576148
111.7667358,-34.03504099,-2418,187.0427531
111.7741714,-34.03500388,-2424,187.7278914
111.781607,-34.03496678,-2426,188.4130297
111.7890427,-34.03492967,-2429,189.098168
111.7964783,-34.03489256,-2429,189.7833063
111.803914,-34.03485545,-2431,190.4684445
111.8113496,-34.03481835,-2435,191.1535828
111.8187852,-34.03478124,-2437,191.8387211
111.8262209,-34.03474413,-2442,192.5238594
111.8336565,-34.03470703,-2446,193.2089977
111.8410921,-34.03466992,-2450,193.894136
111.8485278,-34.03463281,-2459,194.5792743
111.8559634,-34.03459571,-2464,195.2644126
111.863399,-34.0345586,-2464,195.9495509
111.8708347,-34.03452149,-2473,196.6346892
111.8782703,-34.03448438,-2478,197.3198274
111.8857059,-34.03444728,-2489,198.0049657
111.8931416,-34.03441017,-2500,198.690104
111.9005772,-34.03437306,-2510,199.3752423
111.9080129,-34.03433596,-2515,200.0603806
111.9154485,-34.03429885,-2524,200.7455189
111.9228841,-34.03426174,-2528,201.4306572
111.9303198,-34.03422464,-2528,202.1157955
111.9377554,-34.03418753,-2536,202.8009338
111.945191,-34.03415042,-2540,203.486072
111.9526267,-34.03411331,-2548,204.1712103
111.9600623,-34.03407621,-2559,204.8563486
111.9674979,-34.0340391,-2563,205.5414869
111.9749336,-34.03400199,-2569,206.2266252
111.9823692,-34.03396489,-2571,206.9117635
111.9898048,-34.03392778,-2571,207.5969018
111.9972405,-34.03389067,-2576,208.2820401
112.0046761,-34.03385357,-2578,208.9671784
112.0121117,-34.03381646,-2583,209.6523167
112.0195474,-34.03377935,-2586,210.3374549
112.026983,-34.03374224,-2595,211.0225932
112.0344187,-34.03370514,-2602,211.7077315
112.0418543,-34.03366803,-2603,212.3928698
